date,latitude,longitude,num_of_phone_calls,num_of_new_cases
2020-03-03,53.423589,-1.428387,,1
2020-03-03,53.867143000000006,-2.4005419999999997,,0
2020-03-03,51.528597999999995,0.11285899999999999,,0
2020-03-03,55.00314300000001,-1.6478259999999998,,0
2020-03-03,51.495293,-0.16580699999999998,,0
2020-03-03,52.684794,-1.8030490000000001,,1
2020-03-03,52.582682999999996,-1.9395060000000002,,0
2020-03-03,53.424315,-1.329343,,0
2020-03-04,55.00314300000001,-1.6478259999999998,,1
2020-03-04,51.434182,-0.788245,,0
2020-03-04,53.498931999999996,-1.453454,,0
2020-03-04,51.713508000000004,-1.202001,,0
2020-03-04,53.849858,-1.828136,,0
2020-03-04,51.736331,0.42734799999999995,,2
2020-03-04,50.749533,-1.323151,,1
2020-03-04,52.582682999999996,-1.9395060000000002,,0
2020-03-04,51.537159,0.6852550000000001,,1
2020-03-04,51.480515999999994,-2.605734,,0
2020-03-04,51.607811,-0.33570300000000003,,0
2020-03-04,51.434182,-0.788245,,0
2020-03-04,53.584984,-2.104884,,0
2020-03-04,51.488359,-0.20584000000000002,,1
2020-03-04,53.475328000000005,-2.201278,,1
2020-03-04,52.379803,-1.250443,,2
2020-03-04,51.528597999999995,0.11285899999999999,,0
2020-03-04,51.879736,-0.39844,,2
2020-03-04,51.495293,-0.16580699999999998,,4
2020-03-04,53.785253000000004,-0.35988000000000003,,0
2020-03-04,51.495293,-0.16580699999999998,,4
2020-03-04,51.846514,-2.224857,,1
2020-03-04,51.698482,-0.430647,,2
2020-03-04,52.684794,-1.8030490000000001,,1
2020-03-04,52.582682999999996,-1.9395060000000002,,0
2020-03-04,50.832214,-0.272967,,0
2020-03-04,51.434182,-0.788245,,0
2020-03-04,53.867143000000006,-2.4005419999999997,,0
2020-03-04,51.879736,-0.39844,,2
2020-03-04,52.379803,-1.250443,,2
2020-03-04,52.45018100000001,0.04426,,0
2020-03-04,51.533390000000004,-0.34379699999999996,,1
2020-03-04,53.387710999999996,-2.1345419999999997,,0
2020-03-04,52.379803,-1.250443,,2
2020-03-04,50.914722999999995,-1.369066,,1
2020-03-04,51.537159,0.6852550000000001,,1
2020-03-04,51.537326,-0.487335,,1
2020-03-04,53.079427,-2.89404,,0
2020-03-04,50.914722999999995,-1.369066,,1
2020-03-04,53.41061,-2.432071,,1
2020-03-04,51.537159,0.6852550000000001,,1
2020-03-04,53.423589,-1.428387,,1
2020-03-04,53.571073,-2.406088,,0
2020-03-04,51.477920000000005,-3.7050339999999995,,0
2020-03-04,50.229841,-5.256896,,1
2020-03-04,52.582682999999996,-1.9395060000000002,,0
2020-03-04,53.785253000000004,-0.35988000000000003,,0
2020-03-04,53.424315,-1.329343,,0
2020-03-04,53.796436,-1.369164,,1
2020-03-04,51.577538,0.087143,,0
2020-03-04,53.361711,-2.997689,,0
2020-03-04,53.51799200000001,-2.603119,,0
2020-03-05,53.849858,-1.828136,,0
2020-03-05,53.796436,-1.369164,,0
2020-03-05,51.594456,-0.008745000000000001,,1
2020-03-05,52.455826,-1.476585,,1
2020-03-05,53.387710999999996,-2.1345419999999997,,1
2020-03-05,53.41061,-2.432071,,0
2020-03-05,53.571073,-2.406088,,1
2020-03-05,51.736331,0.42734799999999995,,0
2020-03-05,50.832214,-0.272967,,0
2020-03-05,51.594456,-0.008745000000000001,,1
2020-03-05,51.846514,-2.224857,,0
2020-03-05,52.582682999999996,-1.9395060000000002,,0
2020-03-05,53.498931999999996,-1.453454,,0
2020-03-05,51.879736,-0.39844,,0
2020-03-05,51.537159,0.6852550000000001,,0
2020-03-05,51.434182,-0.788245,,0
2020-03-05,51.434182,-0.788245,,0
2020-03-05,52.45018100000001,0.04426,,1
2020-03-05,50.914722999999995,-1.369066,,0
2020-03-05,52.603937,-2.1629549999999997,,1
2020-03-05,51.577538,0.087143,,0
2020-03-05,53.361711,-2.997689,,0
2020-03-05,53.424315,-1.329343,,0
2020-03-05,51.495293,-0.16580699999999998,,6
2020-03-05,51.713508000000004,-1.202001,,0
2020-03-05,55.00314300000001,-1.6478259999999998,,1
2020-03-05,53.51799200000001,-2.603119,,1
2020-03-05,53.423589,-1.428387,,2
2020-03-05,51.537159,0.6852550000000001,,0
2020-03-05,53.079427,-2.89404,,0
2020-03-05,51.495293,-0.16580699999999998,,6
2020-03-05,53.584984,-2.104884,,1
2020-03-05,51.488359,-0.20584000000000002,,0
2020-03-05,52.684794,-1.8030490000000001,,1
2020-03-05,53.475328000000005,-2.201278,,2
2020-03-05,54.999021,-1.506345,,1
2020-03-05,52.582682999999996,-1.9395060000000002,,0
2020-03-05,52.582682999999996,-1.9395060000000002,,0
2020-03-05,52.455826,-1.476585,,1
2020-03-05,52.379803,-1.250443,,2
2020-03-05,52.379803,-1.250443,,2
2020-03-05,51.607811,-0.33570300000000003,,0
2020-03-05,52.379803,-1.250443,,2
2020-03-05,51.434182,-0.788245,,0
2020-03-05,50.914722999999995,-1.369066,,0
2020-03-05,51.480515999999994,-2.605734,,0
2020-03-05,51.537159,0.6852550000000001,,0
2020-03-05,50.229841,-5.256896,,1
2020-03-05,53.785253000000004,-0.35988000000000003,,0
2020-03-05,53.785253000000004,-0.35988000000000003,,0
2020-03-05,53.867143000000006,-2.4005419999999997,,2
2020-03-05,51.477920000000005,-3.7050339999999995,,0
2020-03-05,50.749533,-1.323151,,0
2020-03-05,51.528597999999995,0.11285899999999999,,0
2020-03-05,51.533390000000004,-0.34379699999999996,,1
2020-03-05,51.698482,-0.430647,,0
2020-03-05,51.879736,-0.39844,,0
2020-03-05,51.537326,-0.487335,,2
2020-03-06,50.914722999999995,-1.369066,,0
2020-03-06,51.537159,0.6852550000000001,,0
2020-03-06,52.379803,-1.250443,,0
2020-03-06,51.537159,0.6852550000000001,,0
2020-03-06,53.387710999999996,-2.1345419999999997,,0
2020-03-06,51.607811,-0.33570300000000003,,0
2020-03-06,51.434182,-0.788245,,0
2020-03-06,52.582682999999996,-1.9395060000000002,,0
2020-03-06,52.455826,-1.476585,,1
2020-03-06,51.480515999999994,-2.605734,,1
2020-03-06,53.655244999999994,-0.588612,,1
2020-03-06,50.229841,-5.256896,,2
2020-03-06,52.934264,-1.465293,,1
2020-03-06,50.914722999999995,-1.369066,,0
2020-03-06,51.533117,-0.622239,,1
2020-03-06,50.832214,-0.272967,,0
2020-03-06,50.749533,-1.323151,,0
2020-03-06,51.594456,-0.008745000000000001,,1
2020-03-06,50.941528999999996,-2.639066,,1
2020-03-06,51.736331,0.42734799999999995,,1
2020-03-06,53.498931999999996,-1.453454,,0
2020-03-06,53.50574,-2.083367,,1
2020-03-06,51.533355,-0.087155,,1
2020-03-06,51.879736,-0.39844,,0
2020-03-06,51.698482,-0.430647,,4
2020-03-06,51.434182,-0.788245,,0
2020-03-06,51.434182,-0.788245,,0
2020-03-06,52.379803,-1.250443,,0
2020-03-06,51.537326,-0.487335,,0
2020-03-06,53.475328000000005,-2.201278,,0
2020-03-06,53.51799200000001,-2.603119,,0
2020-03-06,51.495293,-0.16580699999999998,,0
2020-03-06,51.483702,-0.23019099999999998,,2
2020-03-06,53.424315,-1.329343,,0
2020-03-06,53.423589,-1.428387,,0
2020-03-06,51.537159,0.6852550000000001,,0
2020-03-06,53.361711,-2.997689,,0
2020-03-06,53.785253000000004,-0.35988000000000003,,0
2020-03-06,53.785253000000004,-0.35988000000000003,,0
2020-03-06,51.577538,0.087143,,0
2020-03-06,53.079427,-2.89404,,0
2020-03-06,52.603937,-2.1629549999999997,,0
2020-03-06,53.867143000000006,-2.4005419999999997,,0
2020-03-06,54.999021,-1.506345,,0
2020-03-06,51.495293,-0.16580699999999998,,0
2020-03-06,52.684794,-1.8030490000000001,,0
2020-03-06,51.533390000000004,-0.34379699999999996,,0
2020-03-06,52.582682999999996,-1.9395060000000002,,0
2020-03-06,51.713508000000004,-1.202001,,3
2020-03-06,51.879736,-0.39844,,0
2020-03-06,52.455826,-1.476585,,1
2020-03-06,55.00314300000001,-1.6478259999999998,,0
2020-03-06,51.528597999999995,0.11285899999999999,,0
2020-03-06,53.584984,-2.104884,,0
2020-03-06,51.488359,-0.20584000000000002,,2
2020-03-06,52.379803,-1.250443,,0
2020-03-06,53.571073,-2.406088,,0
2020-03-06,52.45018100000001,0.04426,,0
2020-03-06,50.941528999999996,-2.639066,,1
2020-03-06,52.582682999999996,-1.9395060000000002,,0
2020-03-06,51.594456,-0.008745000000000001,,1
2020-03-06,53.849858,-1.828136,,0
2020-03-06,51.564588,0.201935,,2
2020-03-06,53.796436,-1.369164,,0
2020-03-06,51.846514,-2.224857,,0
2020-03-06,53.41061,-2.432071,,0
2020-03-06,51.477920000000005,-3.7050339999999995,,0
2020-03-07,53.796436,-1.369164,,2
2020-03-07,51.479301,0.078536,,1
2020-03-07,53.498931999999996,-1.453454,,0
2020-03-07,52.684794,-1.8030490000000001,,0
2020-03-07,51.533390000000004,-0.34379699999999996,,1
2020-03-07,54.999021,-1.506345,,0
2020-03-07,53.785253000000004,-0.35988000000000003,,0
2020-03-07,51.564588,0.201935,,0
2020-03-07,51.577538,0.087143,,0
2020-03-07,53.584984,-2.104884,,2
2020-03-07,51.488359,-0.20584000000000002,,0
2020-03-07,53.785253000000004,-0.35988000000000003,,0
2020-03-07,51.537159,0.6852550000000001,,0
2020-03-07,53.361711,-2.997689,,0
2020-03-07,50.749533,-1.323151,,0
2020-03-07,51.594456,-0.008745000000000001,,0
2020-03-07,53.50574,-2.083367,,0
2020-03-07,50.941528999999996,-2.639066,,0
2020-03-07,51.434182,-0.788245,,0
2020-03-07,51.528597999999995,0.11285899999999999,,0
2020-03-07,50.832214,-0.272967,,0
2020-03-07,52.535011,-2.115989,,1
2020-03-07,51.533117,-0.622239,,0
2020-03-07,52.603937,-2.1629549999999997,,3
2020-03-07,51.382126,-1.149968,,1
2020-03-07,51.537326,-0.487335,,0
2020-03-07,53.849858,-1.828136,,0
2020-03-07,51.594456,-0.008745000000000001,,0
2020-03-07,51.495293,-0.16580699999999998,,1
2020-03-07,53.079427,-2.89404,,0
2020-03-07,52.45018100000001,0.04426,,0
2020-03-07,53.387710999999996,-2.1345419999999997,,0
2020-03-07,52.084439,0.5781390000000001,,1
2020-03-07,50.941528999999996,-2.639066,,0
2020-03-07,52.934264,-1.465293,,0
2020-03-07,52.379803,-1.250443,,0
2020-03-07,53.41061,-2.432071,,0
2020-03-07,52.379803,-1.250443,,0
2020-03-07,51.736331,0.42734799999999995,,0
2020-03-07,53.475328000000005,-2.201278,,0
2020-03-07,51.533355,-0.087155,,0
2020-03-07,53.867143000000006,-2.4005419999999997,,0
2020-03-07,51.483702,-0.23019099999999998,,0
2020-03-07,50.914722999999995,-1.369066,,0
2020-03-07,53.571073,-2.406088,,1
2020-03-07,51.434182,-0.788245,,0
2020-03-07,51.713508000000004,-1.202001,,1
2020-03-07,54.81377,-1.456696,,1
2020-03-07,53.424315,-1.329343,,0
2020-03-07,52.582682999999996,-1.9395060000000002,,0
2020-03-07,53.51799200000001,-2.603119,,0
2020-03-07,52.455826,-1.476585,,0
2020-03-07,52.582682999999996,-1.9395060000000002,,0
2020-03-07,52.582682999999996,-1.9395060000000002,,0
2020-03-07,51.434182,-0.788245,,0
2020-03-07,51.495293,-0.16580699999999998,,1
2020-03-07,51.607811,-0.33570300000000003,,0
2020-03-07,52.084439,0.5781390000000001,,1
2020-03-07,51.581227,-0.30777899999999997,,1
2020-03-07,55.00314300000001,-1.6478259999999998,,1
2020-03-07,51.477920000000005,-3.7050339999999995,,0
2020-03-07,51.698482,-0.430647,,2
2020-03-07,52.379803,-1.250443,,0
2020-03-07,50.229841,-5.256896,,0
2020-03-07,52.455826,-1.476585,,0
2020-03-07,51.846514,-2.224857,,0
2020-03-07,51.879736,-0.39844,,0
2020-03-07,53.423589,-1.428387,,3
2020-03-07,53.655244999999994,-0.588612,,0
2020-03-07,51.537159,0.6852550000000001,,0
2020-03-07,50.914722999999995,-1.369066,,0
2020-03-07,51.537159,0.6852550000000001,,0
2020-03-07,51.480515999999994,-2.605734,,1
2020-03-07,51.879736,-0.39844,,0
2020-03-08,52.084439,0.5781390000000001,,0
2020-03-08,52.455826,-1.476585,,1
2020-03-08,51.495293,-0.16580699999999998,,2
2020-03-08,55.00314300000001,-1.6478259999999998,,0
2020-03-08,51.533117,-0.622239,,3
2020-03-08,52.455826,-1.476585,,1
2020-03-08,52.535011,-2.115989,,0
2020-03-08,53.387710999999996,-2.1345419999999997,,0
2020-03-08,51.434182,-0.788245,,0
2020-03-08,51.879736,-0.39844,,0
2020-03-08,52.934264,-1.465293,,0
2020-03-08,51.431561,-0.971252,,1
2020-03-08,50.749533,-1.323151,,0
2020-03-08,51.537159,0.6852550000000001,,0
2020-03-08,51.480515999999994,-2.605734,,0
2020-03-08,51.528597999999995,0.11285899999999999,,1
2020-03-08,50.914722999999995,-1.369066,,0
2020-03-08,52.582682999999996,-1.9395060000000002,,0
2020-03-08,52.684794,-1.8030490000000001,,0
2020-03-08,53.584984,-2.104884,,0
2020-03-08,51.477920000000005,-3.7050339999999995,,0
2020-03-08,51.479301,0.078536,,0
2020-03-08,50.941528999999996,-2.639066,,0
2020-03-08,51.434182,-0.788245,,0
2020-03-08,54.81377,-1.456696,,0
2020-03-08,51.713508000000004,-1.202001,,1
2020-03-08,52.379803,-1.250443,,0
2020-03-08,51.607811,-0.33570300000000003,,0
2020-03-08,53.41061,-2.432071,,0
2020-03-08,51.533390000000004,-0.34379699999999996,,1
2020-03-08,53.849858,-1.828136,,0
2020-03-08,51.382126,-1.149968,,0
2020-03-08,53.498931999999996,-1.453454,,0
2020-03-08,51.585171,-0.06435,,1
2020-03-08,53.785253000000004,-0.35988000000000003,,0
2020-03-08,54.999021,-1.506345,,0
2020-03-08,50.832214,-0.272967,,0
2020-03-08,51.594456,-0.008745000000000001,,0
2020-03-08,53.361711,-2.997689,,2
2020-03-08,51.533355,-0.087155,,1
2020-03-08,52.379803,-1.250443,,0
2020-03-08,51.537159,0.6852550000000001,,0
2020-03-08,51.879736,-0.39844,,0
2020-03-08,53.423589,-1.428387,,3
2020-03-08,51.537159,0.6852550000000001,,0
2020-03-08,51.698482,-0.430647,,2
2020-03-08,51.581227,-0.30777899999999997,,1
2020-03-08,50.914722999999995,-1.369066,,0
2020-03-08,53.424315,-1.329343,,0
2020-03-08,51.483702,-0.23019099999999998,,0
2020-03-08,51.495293,-0.16580699999999998,,2
2020-03-08,52.582682999999996,-1.9395060000000002,,0
2020-03-08,51.434182,-0.788245,,0
2020-03-08,51.846514,-2.224857,,1
2020-03-08,50.229841,-5.256896,,0
2020-03-08,53.571073,-2.406088,,0
2020-03-08,52.582682999999996,-1.9395060000000002,,0
2020-03-08,53.51799200000001,-2.603119,,0
2020-03-08,53.655244999999994,-0.588612,,0
2020-03-08,53.796436,-1.369164,,0
2020-03-08,53.50574,-2.083367,,0
2020-03-08,53.785253000000004,-0.35988000000000003,,0
2020-03-08,50.941528999999996,-2.639066,,0
2020-03-08,53.867143000000006,-2.4005419999999997,,0
2020-03-08,52.603937,-2.1629549999999997,,1
2020-03-08,51.537326,-0.487335,,2
2020-03-08,51.594456,-0.008745000000000001,,0
2020-03-08,53.079427,-2.89404,,0
2020-03-08,52.45018100000001,0.04426,,0
2020-03-08,51.564588,0.201935,,0
2020-03-08,52.379803,-1.250443,,0
2020-03-08,53.475328000000005,-2.201278,,0
2020-03-08,51.736331,0.42734799999999995,,0
2020-03-08,52.084439,0.5781390000000001,,0
2020-03-08,51.488359,-0.20584000000000002,,0
2020-03-08,51.577538,0.087143,,0
2020-03-09,51.431561,-0.971252,,0
2020-03-09,52.379803,-1.250443,,1
2020-03-09,51.382126,-1.149968,,0
2020-03-09,51.434182,-0.788245,,2
2020-03-09,51.585171,-0.06435,,2
2020-03-09,53.473415,-2.968352,,1
2020-03-09,53.41061,-2.432071,,0
2020-03-09,53.655244999999994,-0.588612,,0
2020-03-09,51.537326,-0.487335,,0
2020-03-09,55.00314300000001,-1.6478259999999998,,0
2020-03-09,51.846514,-2.224857,,1
2020-03-09,53.387710999999996,-2.1345419999999997,,0
2020-03-09,52.582682999999996,-1.9395060000000002,,0
2020-03-09,53.473415,-2.968352,,1
2020-03-09,51.607811,-0.33570300000000003,,5
2020-03-09,50.914722999999995,-1.369066,,0
2020-03-09,51.594456,-0.008745000000000001,,1
2020-03-09,52.379803,-1.250443,,1
2020-03-09,51.495293,-0.16580699999999998,,4
2020-03-09,50.792894,-1.071852,,1
2020-03-09,53.849858,-1.828136,,0
2020-03-09,54.999021,-1.506345,,1
2020-03-09,53.475328000000005,-2.201278,,2
2020-03-09,50.792894,-1.071852,,1
2020-03-09,52.379803,-1.250443,,1
2020-03-09,53.68014399999999,-1.688757,,1
2020-03-09,53.584984,-2.104884,,0
2020-03-09,53.473415,-2.968352,,1
2020-03-09,51.528597999999995,0.11285899999999999,,1
2020-03-09,53.68014399999999,-1.688757,,1
2020-03-09,51.537159,0.6852550000000001,,1
2020-03-09,52.45018100000001,0.04426,,0
2020-03-09,53.590728000000006,-2.2363779999999998,,1
2020-03-09,50.914722999999995,-1.369066,,0
2020-03-09,52.934264,-1.465293,,0
2020-03-09,53.796436,-1.369164,,3
2020-03-09,52.084439,0.5781390000000001,,0
2020-03-09,53.590728000000006,-2.2363779999999998,,1
2020-03-09,51.698482,-0.430647,,2
2020-03-09,53.423589,-1.428387,,0
2020-03-09,51.495293,-0.16580699999999998,,4
2020-03-09,52.535011,-2.115989,,2
2020-03-09,51.533117,-0.622239,,1
2020-03-09,50.832214,-0.272967,,2
2020-03-09,52.603937,-2.1629549999999997,,0
2020-03-09,51.879736,-0.39844,,0
2020-03-09,53.867143000000006,-2.4005419999999997,,1
2020-03-09,51.594456,-0.008745000000000001,,1
2020-03-09,51.537159,0.6852550000000001,,1
2020-03-09,53.079427,-2.89404,,0
2020-03-09,51.533355,-0.087155,,2
2020-03-09,50.941528999999996,-2.639066,,0
2020-03-09,53.361711,-2.997689,,0
2020-03-09,50.792894,-1.071852,,1
2020-03-09,52.084439,0.5781390000000001,,0
2020-03-09,53.590728000000006,-2.2363779999999998,,1
2020-03-09,51.564588,0.201935,,1
2020-03-09,51.736331,0.42734799999999995,,1
2020-03-09,51.577538,0.087143,,0
2020-03-09,53.50574,-2.083367,,0
2020-03-09,53.785253000000004,-0.35988000000000003,,0
2020-03-09,53.498931999999996,-1.453454,,0
2020-03-09,51.581227,-0.30777899999999997,,3
2020-03-09,50.941528999999996,-2.639066,,0
2020-03-09,53.785253000000004,-0.35988000000000003,,0
2020-03-09,54.81377,-1.456696,,0
2020-03-09,53.51799200000001,-2.603119,,0
2020-03-09,52.455826,-1.476585,,0
2020-03-09,52.582682999999996,-1.9395060000000002,,0
2020-03-09,53.473415,-2.968352,,1
2020-03-09,51.713508000000004,-1.202001,,3
2020-03-09,51.479301,0.078536,,0
2020-03-09,53.43504300000001,-2.563079,,1
2020-03-09,51.480515999999994,-2.605734,,0
2020-03-09,50.749533,-1.323151,,0
2020-03-09,51.879736,-0.39844,,0
2020-03-09,53.571073,-2.406088,,0
2020-03-09,52.582682999999996,-1.9395060000000002,,0
2020-03-09,51.537159,0.6852550000000001,,1
2020-03-09,51.533390000000004,-0.34379699999999996,,0
2020-03-09,50.229841,-5.256896,,1
2020-03-09,52.455826,-1.476585,,0
2020-03-09,52.684794,-1.8030490000000001,,1
2020-03-09,51.483702,-0.23019099999999998,,0
2020-03-09,51.488359,-0.20584000000000002,,3
2020-03-09,51.434182,-0.788245,,2
2020-03-09,53.424315,-1.329343,,2
2020-03-09,51.434182,-0.788245,,2
2020-03-09,51.477920000000005,-3.7050339999999995,,0
2020-03-10,53.51799200000001,-2.603119,,0
2020-03-10,53.785253000000004,-0.35988000000000003,,0
2020-03-10,53.785253000000004,-0.35988000000000003,,0
2020-03-10,54.999021,-1.506345,,0
2020-03-10,53.424315,-1.329343,,1
2020-03-10,50.914722999999995,-1.369066,,2
2020-03-10,51.483702,-0.23019099999999998,,0
2020-03-10,53.361711,-2.997689,,0
2020-03-10,51.537159,0.6852550000000001,,0
2020-03-10,53.500574,-2.353237,,1
2020-03-10,53.423589,-1.428387,,6
2020-03-10,50.914722999999995,-1.369066,,2
2020-03-10,50.229841,-5.256896,,1
2020-03-10,52.379803,-1.250443,,3
2020-03-10,55.00314300000001,-1.6478259999999998,,1
2020-03-10,53.079427,-2.89404,,0
2020-03-10,53.849858,-1.828136,,2
2020-03-10,51.488359,-0.20584000000000002,,3
